antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'west coast'}),"frozenset({'establishment', 'point_of_interest', 'health'})",0.09202751565393774,0.20870447129376488,0.014419260957756416,0.15668423574508863,0.750746904337021,-0.00478729304127733,0.9383146411419958,-0.2677519068935269
frozenset({'west'}),"frozenset({'establishment', 'spa', 'health'})",0.23494135285298529,0.0356292442014287,0.011244377811094454,0.047860360360360364,1.3432886785300153,0.002873594977281414,1.0128459268469916,0.334037633497203
frozenset({'northeast'}),"frozenset({'establishment', 'point_of_interest', 'liquor_store'})",0.1867889584619455,0.05551635946732516,0.010847517417761708,0.05807365439093485,1.0460638080044644,0.0004776744552610745,1.00271496273093,0.05414999166801139
frozenset({'northeast'}),"frozenset({'establishment', 'liquor_store', 'store'})",0.1867889584619455,0.05551635946732516,0.010847517417761708,0.05807365439093485,1.0460638080044644,0.0004776744552610745,1.00271496273093,0.05414999166801139
frozenset({'west'}),"frozenset({'establishment', 'point_of_interest', 'liquor_store'})",0.23494135285298529,0.05551635946732516,0.012258576594055914,0.05217717717717718,0.9398522827831804,-0.000784512004670097,0.9964769973778399,-0.0771926360611376
frozenset({'west'}),"frozenset({'establishment', 'liquor_store', 'store'})",0.23494135285298529,0.05551635946732516,0.012258576594055914,0.05217717717717718,0.9398522827831804,-0.000784512004670097,0.9964769973778399,-0.0771926360611376
frozenset({'midwest'}),"frozenset({'establishment', 'point_of_interest', 'lodging'})",0.1415909692212717,0.22775377017373666,0.02658964635329394,0.18779196511990034,0.8245394356222846,-0.005658230709404199,0.9507985598052652,-0.19865274331672514
frozenset({'northeast'}),"frozenset({'establishment', 'point_of_interest', 'lodging'})",0.1867889584619455,0.22775377017373666,0.04224358409030779,0.22615675165250237,0.9929879601114131,-0.00029830542622578254,0.9979362506235667,-0.008608791543748608
frozenset({'prairie provinces'}),"frozenset({'establishment', 'point_of_interest', 'lodging'})",0.053355675103624656,0.22775377017373666,0.010274274627392187,0.1925619834710744,0.8454831870584754,-0.001877681537623306,0.9564154944624141,-0.16181657316362022
frozenset({'west'}),"frozenset({'establishment', 'point_of_interest', 'lodging'})",0.23494135285298529,0.22775377017373666,0.057853426228062436,0.24624624624624622,1.0811950382134312,0.004344647346076855,1.0245338427575525,0.098159134040908
frozenset({'west coast'}),"frozenset({'establishment', 'point_of_interest', 'lodging'})",0.09202751565393774,0.22775377017373666,0.022180086427374547,0.24101581217057977,1.0582297363803308,0.0012204727774676565,1.0174734101309417,0.0606027281505468
frozenset({'midwest'}),"frozenset({'establishment', 'point_of_interest', 'restaurant'})",0.1415909692212717,0.24177617073816032,0.03276303024958109,0.23139208969168484,0.9570508499048019,-0.0014702920998427016,0.986489755170084,-0.04968147467763104
frozenset({'midwest'}),"frozenset({'establishment', 'point_of_interest', 'spa'})",0.1415909692212717,0.0778287326924773,0.010009701031837022,0.07069448769853628,0.9083340464744508,-0.001010144663354114,0.9923230359666406,-0.1051953237793201
frozenset({'midwest'}),"frozenset({'establishment', 'point_of_interest', 'store'})",0.1415909692212717,0.33124614163506483,0.04612399682511685,0.32575521644347555,0.9834234289809822,-0.0007774654197986244,0.9918561843925205,-0.019258150555963794
